author,comment,voteCount,replyCount,channel,country
@teddybearpie3212,"Israel needs true information and not propaganda thats destroying America views and feelings. Truth doesnt mean ur feelings doesn't matter it means people with better self control are needed and those doing it should be punished for there emotional, self serving feelings
. An eye for an eye causes chaos... We are a country of entitled emotional leadership not informative action takers....i will pray they are dismissed and reflect there foolish ways. But Israel is better off seeking GOD!!   Then the help of a sin filled nation. Im sure they expressed!!  But why why are we there and millions are homeless here....god will use there greed and hold them accountable for there evil ways and self serving intent. So many need HERE need that love they waste on foreigners and the happiness of the greed. What about the people!!!!",0,0,NBC News,USA
@user-hp6ux5rw4x,Israel innocent people and children america its watching  and supports israel..and israel supports presidents in the elections,1,0,NBC News,USA
@user-hp6ux5rw4x,Israel dose not live with what itdescribesas human animals,0,0,NBC News,USA
@BriannaD-rw4ry,I filmed my comments being deleted to prove how this channel censors comments condemning Israel,1,0,NBC News,USA
@BriannaD-rw4ry,You don’t fight terrorism with greater terrorism,0,0,NBC News,USA
@pacificbaitchunk4126,"Blinken saying we are working hard hour by hour. What a joke.
Biden only shows up 3 hours a day.",0,0,NBC News,USA
@seugatalatasitoloa621,"BOTH PRESIDENT ON BOTH SIDE HAVEING A GOOD TIME, WHILE ALL PEOPLE FROM BOTH SIDE ARE SUFFERING.",0,0,NBC News,USA
@bubbaray9100,Is there even a counter attack happening at this time? Or are they just washing the streets with blood?,0,0,NBC News,USA
@ayeshaali864,"The genocide forces and psychopath killers, genocide, atrocities and war crimes against humanity. Immoral and evil from every angle. Sadly Biden, Blinkin and Congress are as immoral and evil as their allies.",0,0,NBC News,USA
@mr.pizzamarlon,"ANY DAY NOW, the entire earth will hear the true God Jehovah speak from heaven just like at Christ's baptism when He said, “This is my Son, the beloved, whom I have approved.”—Mt 3.17. All will know His Name and those calling upon it with sincerity, will be saved and snatched from the fire when this world ends. Not the planet, wicked society just like in Noah's days and the immoral city of Sodom and Gomorrah.

1 Th 5.3 will soon be fulfilled when they are saying, “Peace and security!” Remember this one WORD that will save your life and those around you, “JEHOVAH”! When Armageddon arrives and you realize you've made a grave error by not listening to God's Kingdom message, it is not too late. Call upon His NAME and He will save you from the destruction of this world. (Ps 70.1) 

KEEP ON THE WATCH because we are at the end of this system of things closing its door to destruction. We are seeing the checkered flag and are a foot from crossing the finish line to live in a world with real peace and no evil men or women anywhere. They will all be [gone] and done away with. Only the righteous who listen and obey God's Kingdom message will survive Armageddon and live forever on earth. (Ps 37.9,10,29)",0,0,NBC News,USA
@MoB660,The US is complice on this genocide,1,1,NBC News,USA
@cerealphreak4157,MORE COWBELL,0,0,NBC News,USA
@user-ce7ip3sp3o,"So scareddddd, so saddddd! Ask their parents who they voted into power. Hamasssss!!!!!",0,0,NBC News,USA
@jaridkeen123,I wont vote for Joe Biden! He is not keeping his campaign promises! Joe Bidens supports the Zionist Jews!,2,0,NBC News,USA
@e.t.ethics1771,"Telling people to ""evacuate""  to the the south. Evacuate to where? To the Sinai Desert? 2 million people?",0,1,NBC News,USA
@dng6121,cowards are cowards,1,0,NBC News,USA
@solotrue45,satan qouting bible to promote killing,0,0,NBC News,USA
@pitoperez6341,Biden is complicit of this gienoicide,0,0,NBC News,USA
@yazidmahiout84,"America can say whatever it wants and whatever it wants, only the world is aware that America is an actual and exclusive partner in the annihilation of the people of Gaza, and supplies the State of Zion with bombs and missiles. And the world does not forget what America did in Syria, Iraq, Libya, and... and the decisions in America are in the hands of the Zionist lobbies, and not in the hands of the parties, elections, gatherings, nor the American people.. The world is beginning to turn away from America, democracy, human rights, and peace, which America boasts about and deceives the world with.",1,1,NBC News,USA
@IAm-gs6ql,Do. Not. Stop.,0,0,NBC News,USA
@joshuanun4933,"So if October 7th did  not happen these people would have been fine , what is the moral of this story.................",0,0,NBC News,USA
@jamesschmehl5972,"As long as hamas exists there wont be any peace..hamas is in office and controls the purse.
UNRWA must stop receiving the billon dollars from the west.
Read who sends them money in wikipedia...
The west needs to understand that palestinians live in palestine..not the Israeli JEWS. IF you send money to Israel then send it through JEWISH channels.",0,0,NBC News,USA
@chrisgoldbach4450,Wish people would grow up. It's land. Get over it! It's not worth fighting over. Ego is to blame,0,0,NBC News,USA
@jacques15,"Die IOF, die",0,0,NBC News,USA
@neriko22,,2,0,NBC News,USA
@JaniceBlackmon,Why want they leave  most of these people  agree  with Hamas that why they still there  why they media only show the worse video.,0,0,NBC News,USA
@user-dp1eh2cz3i,America has donated an average of 400 MILLION every year to GAZA for aid then they use it on their military. Gaza isn’t interested in peace as their martyr laws clearly show as well!,0,0,NBC News,USA
@paladintrueknight,"They're directed to the safe zones. It's all in the news, if you pay attention.",0,0,NBC News,USA
@pitoperez6341,indeed    BIDEN,0,0,NBC News,USA
@jameschan2171,Israel is making sure the rest of world hates them.,0,0,NBC News,USA
@HebrewAnonymous,"Mannnnn. All I hear is a lot of talking. Yall see they pushing into the south of Gaza now. I thought south Gaza was a safe haven for refugees???? Well, Turkey, Iran, Egypt, Syria where yall at?????? Yall just go continue to sit back & watch  ???? Shalom ✊",0,0,NBC News,USA
@user-cr7eu2gf2m,This is what it looks like When you become just as evil as the monster you created. ,3,0,NBC News,USA
@michaelkornegay4846,"Nobody called for a ""proportional response"" on December 8, 1941.",1,0,NBC News,USA
@marklowe330,Nato should have called on hamas to cease fire. The people of gaza could have chose to live in peace with Israel.  But they chose not to. So all this destruction and death is on them. Nato is a money sucking blight and should be disbanded.,0,0,NBC News,USA
@Ilovebeingsober,Tell hamas to disband and people would stop getting killed,0,0,NBC News,USA
@wchocobunny,"You do realize that Iran funds those against Israel and the Biden administration has helped in their ability to do so? Those fighting against Israel have been known to hide behind the very people they claim they care about.... you tell those innocent people where to run, which in turn tells those against Israel where their ""shield"" is going to be. You also realize that the Biden administration helps to fund Israel? Seems to me that this tragedy is something that the Biden Administration has only helped to create, facilitate, and continue on.",0,0,NBC News,USA
@uptopucesf5867,How can the U.S back up Israel when they are killing more innocent people. Jews are trying to wipe out the Palestinians and using hamas as an excuse.,0,0,NBC News,USA
@padghd,Nazionists,0,0,NBC News,USA
@Danielle-zq7kb,Stop saying ‘Hamas-run Health Ministry’. Is Hanas leading the Red Cross/Crescent and the UN schools too?,0,0,NBC News,USA
@random6045,Free the world from all the tiktok-loving ignoramuses who think they understand something. Evil Hamֳֳ@@ supporters!,0,0,NBC News,USA
@33Donner77,"Look up the 1948 ""Nakba"".  Today, Israel needs its ""Lebensraum"" (living space), just like Germany did in 1939.  Germany staged a false-flag event in 1939, saying that Poland attacked Germany first.  Israel needs ""Lebensraum"" in Gaza.  Hamas attacked a music festival (low strategic target) using paragliders (kites with motors).  Over 10,000 Palestinians have been killed, and many are children. Israel now wants to send all Palestinians to the U.S., and is sending its Black migrants to Europe. Was this a false-flag event, allowing motor kites to fly over the most defended border in the world? Yellen says the U.S. can fight two wars, one in Ukraine (Pale of Settlement), and one in Israel. Blinken agrees.  Oy vey.  
In the 1930s, Germany considered sending them to Madagascar, an island with no adjacent enemies.  Instead, after WW II, the globalist powers obtained the UN charter for Israel, right in the middle of the Islamic world.   
Many comments state that people want to get rid of the world's Islamic population.  It doesn't make sense.   Other false-flags - Saddam's Weapons of Mass Destruction, Russia blew up the Nord Stream Pipeline, White Supremancy,  CRT, DEI,   etc. etc. etc.  All false.    Focus on internal conditions in the U.S.",0,0,NBC News,USA
@yohanwithjob,"This is what you get sadly, I pity those children. Why their parents let this become of them.",1,2,NBC News,USA
@user-xr9tt1to9l,NBC…. you better start speaking up for Gaza. Because we are all loosing faith in your humanity too,0,0,NBC News,USA
@user-iy2ql9dh2g,Israel is not a country. But Israel an armed criminal community Hwo colonized the country of Palestine.,0,0,NBC News,USA
@Umardau_123,"Orang-orang bodoh yang membela israel.

Mungkin setan yang datang ke muka bumi",0,0,NBC News,USA
@cherieestbien1902,The US a lot of blood dripping from its hands right now.,1,0,NBC News,USA
@hamidamin6251,Why bombarding the south of Gaza  I thought the south is a safe area for innocent people ,1,0,NBC News,USA
@hamidamin6251,Free USA and UK from AIPAC and Zionism they are the most destabilising organisation for world peace ,1,0,NBC News,USA
@kei-wenguo5333,Southern Gaza? I thought this case was about the Hamas & Northern Gaza.,0,0,NBC News,USA
@yohanwithjob, @ruthokelley5833  then what Israel is supposed to do? Just watch while hamas just attack them againn? It is Hamas ideology and their religion agenda. You just cannot comprehend. I know you're feeling bitter for their children. But their citizen (not all) all in this one way or the other. It is way more complex everything in this. They shouldn't have gone their way as they went on oct the seventh. There is other way. But Hamas is not interested in that,0,0,NBC News,USA
@ruthokelley5833,"Are you really that naïve?  The parents are mostly dead too!  The children left alive have no parents!  
Have we the people here in America been able to stop our government from committing atrocities in our name…no we haven’t if you have trouble answering!",0,0,NBC News,USA
@jimdawson9799,How stupid is Irael? Not only are they making life-long sworn enemies of the Palestinians but they are alienating their friends world wide.,0,0,NBC News,USA
@carreromartialarts6414,Let’s face it ! Israel won’t stop until they get all the land,0,2,NBC News,USA
@carreromartialarts6414,Let’s face it ! Israel won’t stop until they get all the land,1,2,NBC News,USA
@deebz22,I'm confused isn't that where people were told to evacuate to. This is a genocide so I feel no sympathy for any country that stands up for the Palestinian people,0,0,NBC News,USA
@MrSlagle8706,Oh you mean theres consequences for actions still in 2023 omgsh,1,0,NBC News,USA
@user-nu2sv9ss6o,"That’s Gaza? Looks more like parts of LA, San Fran, Chicago, Detroit, Portland, Oakland, New York,etc. what do those city’s have in common?",0,0,NBC News,USA
@Shakim-xs6tq,Why do we keep giving foreign countries large amounts of money when we have our own problems going on. Homelessness for one. Everyone looks at the United States as some sort of sanctuary. Smh,0,1,NBC News,USA
@nabi4241,Stop giving them money and they will listen America,0,1,NBC News,USA
@ryantogreencare975,#Disband the United Nations#Free Palestine#,0,0,NBC News,USA
@rachelkrumpelman5131,There's going to be nothing left for the Palestinians. And the news plus Bill Maher says ppl are crazy because they're protesting for Hamas. They don't protest for Hamas; they protest for the Palestinian ppl. There's a difference. Just as there's a difference between the state of Israel and the Jewish population. Millions of Palestinians don't want Hamas in the Gaza strip just as much as the Israeli government doesn't want Hamas.,0,0,NBC News,USA
@stevenorth101,Why don't the Arab countries take these Palestinian refugees in? Hamas is solely to blame for this tragedy.,1,0,NBC News,USA
@VXRPUBG,This boy just learned his father is dead a child not a man,0,0,NBC News,USA
@solid_fire9388,"Lol southern Gaza isn’t safe anymore, typical big nose hypocrisy",0,0,NBC News,USA
@revrenz6440,"Stop lying, sounds like spokespeople for Hamas terrorist",0,0,NBC News,USA
@MOETtelevision,I wonder what does Israel believe will be the outcome after all of this is over? Do they believe they will be looked at as heroes or will they be validating tabooed sentiments and ideologies of the past? Because the whole world is watching things happening in real life that is not even allowed to be written in a Hollywood Script. The Universe though… it’s whole existence is predicated on balance. The Universe will ALWAYS provide balance and every action has an equal and opposite reaction. No MAN can avoid that.,4,8,NBC News,USA
@DailyPowerfulPrayers26,What a nightmare. I weep for this world.,0,0,NBC News,USA
@amjedhatu542,For any of you calling this war shame on you.,2,0,NBC News,USA
@johnshepard9894,The ground offensive is almost as bad as Obama's drone strike program.  That had a 90% civilian casually rate.,0,0,NBC News,USA
@reynaldopaguio8676,The Gazans need to Avoid the terrorists in order to be safe from IDF bombardment,1,0,NBC News,USA
@elgritton,Thank you Israel for standing for extremism. There are different incidence of attacks around the world but government and media are coward to even report it’s Islamic extremists despite ISIS claiming it.,0,0,NBC News,USA
@chukwuebukaijezie6521, @MOETtelevision should have thought about that before Palestine attacked Israel,0,0,NBC News,USA
@MOETtelevision," @MustardSkaven  So do you really think this is about the people’s safety? 90% of the people that they have “unalived” were innocent civilians. Half of that women and babies and you think that their concern is safety? That definitely doesn’t add up in my mind. They aren’t even going after Ham-mas, they are literally just indiscriminately unaliving people.",0,0,NBC News,USA
@MOETtelevision, @billymadison8574  I think you do,0,0,NBC News,USA
@ruthokelley5833," @MustardSkaven  well…I guess they like isolation…because I won’t be anywhere near them.  They are nothing like the Jews that I know!  And, Americans will be protesting about sending our tax dollars to support people without hearts.",0,0,NBC News,USA
@MustardSkaven,I think they care more about their people's safety than whether they look like heroes or villains.,1,0,NBC News,USA
@ruthokelley5833,Israel will have a hard time being trusted…this isn’t even normal warfare…this kind of war comes from an unspeakable place in the heart of man…and they are avoided…,0,0,NBC News,USA
@billymadison8574,I'm not sure that Newton's 3rd law of motion dynamics applies to geopolitics bro,2,0,NBC News,USA
@6idangle,"They’re gonna have 2 million people wandering around the dessert, and they’re losing the United States sympathies.

They expect the world to take the refugees because they want to ethnic cleanse",0,0,NBC News,USA
@aycc-nbh7289,Then the U.S. had better have a plan to make the world a safer place for Jews following the fall of Israel.,0,0,NBC News,USA
@aycc-nbh7289,"Because our problems are a drop in the bucket compared to those abroad. We comprise of just 5% of the world’s population, yet consume about 25% of the world’s resources. No matter how bad the situation is here, it’s only worse elsewhere.",0,0,NBC News,USA
@carreromartialarts6414, @aycc-nbh7289  and you really believe that??? You are so gullible,0,0,NBC News,USA
@aycc-nbh7289,"And you’re aware that Hamas were the party who ended the ceasefire, no?",0,0,NBC News,USA
@paladintrueknight,They already have it. They're trying to GIVE IT AWAY but the Palestinians won't accept the statehood being offered them.,0,0,NBC News,USA
@MustardSkaven,All those 2-state-solutions they rejected must be looking really good right about now.,0,0,NBC News,USA
@MoistVegan,HAMAS broke the ceasefire so unlikely there will be another one for awhile,0,0,NBC News,USA
@nickelbutt,I literally can not understand how anyone can defend the actions of Israel at this point.,33,25,NBC News,USA
@youtubesucks1499,❤❤❤❤❤,3,1,NBC News,USA
@mc_xaresx8505,"Change offensive to ""invasion"" and the title of the video is fixed.",0,1,NBC News,USA
@JuniorSantiago3x,Biden is supporting this genocide while Democrats are turning a blind eye to,0,0,NBC News,USA
@Mveira-hp4pk,"People need to stop writing that they're praying for the children and the innocent.  They only fight the war to scare children.  That's why the news is always telling you to look at the baby.  Preacher love children because they're the only ones dumb enough to listen to them, God doesn't love them as much as preachers do.  God doesn't need children as much as humans do because he's not stupid.  he prefers smart people.  You better worry about your self and not children",0,0,NBC News,USA
@rudyarmenta3512,About time Free Palestine from Islam ,1,1,NBC News,USA
@selfmaderish4690,Amazing we have twitter  back than they had to wait for God or Moses,0,0,NBC News,USA
@timothypoelker6643,Too many buildings still standing !,2,0,NBC News,USA
@marcifulghum2973,"Working hard hour by hour,  says the ventriloquist DUMMY",0,0,NBC News,USA
@user-in5vg3cp9b,You'll pay for what you did,4,2,NBC News,USA
@nickelbutt,"There is so much hatred in these comments. People calling Palestinians useless. People claiming these children support terrorists. People claiming Israel has the right to bomb them because Egypt hasn’t stepped in.

Its all nonsense. Its all racist. And it will destroy Israel.",0,2,NBC News,USA
@LeDaytonpax,Everyone here should listen to Holy Mountains by System Of a Down,0,0,NBC News,USA
@jager3368,"They say “they are fighting terrorism” yet they are so blinded by rage to fail to realize that their actions are forcing ordinary people into a corner. FORCING them to seek radical response. FORCING them into taking up arms. This isn’t fighting terrorism, this is creating a whole new generation of normal civilians forced into arming themselves to try and stay alive . Shame on you Israel.",0,0,NBC News,USA
@anonyme3123,Anyone condamning Israel instead of the terrorist Hamas are just evil,0,0,NBC News,USA
@BradHicks916,Poor Palestinians being slaughtered live for the world to see by the Jewish Supremacists.  Sad world we live in.  Free Palestine!!!,1,0,NBC News,USA
@christophernaggs4018,Nice work biden asmin. Whoever voted for biden is fully responsible for this,0,1,NBC News,USA
@JuanGarcia-wz6jr,Israel and Washington they should to face justice for violating civil rights and war crimes,0,0,NBC News,USA
@HoneyLove77,SHAME ON OUR GOVERNMENT FOR ALLOWING THIS GENOCIDE!!!,1,0,NBC News,USA
@j_sexy,More war crimes,0,0,NBC News,USA
@TopGod97,"Blame whoever you want doesn't mean it's right. The Jews, the Arabs, and many others have been fighting for that part of the world since antiquity. To blame all of this on one person is comical",0,0,NBC News,USA
@nickelbutt," @Youtubecensorsux  Everything I say is anti-Zionist, which is not racist. I oppose an ideology.

Give me one direct quote from me that is racist and I’ll concede.

But I know you. You will not do that. Partly because I never said anything racist, but also because you are just a troll.",0,0,NBC News,USA
@Youtubecensorsux,Lol coming from a racst  yourself is hilarious.,0,0,NBC News,USA
@MustardSkaven,They are paying right now.,0,0,NBC News,USA
@GooseGumlizzard,"Yes, the Palestinians are paying for their crimes.",1,0,NBC News,USA
@boxedtoast,You know 10% of the population is Christian right?,0,0,NBC News,USA
@paladintrueknight,Israel owns Gaza. Go learn something.,0,0,NBC News,USA
@naj3844,Phara sites,1,0,NBC News,USA
@jaytmg5228," @areasonablethought610  Better do a little more research, pal",1,0,NBC News,USA
@corneliusdinkmeyer2190, @areasonablethought610 the Bible says otherwise??? There has never been a country called Palestine.,4,0,NBC News,USA
@areasonablethought610,​ @jaytmg5228 the Bible said otherwise.,1,0,NBC News,USA
@jaytmg5228," @Starfire10982  Easy. First off, there's no such place as palestine. Secondly, the population in gaza supports hamas as its governing body",6,0,NBC News,USA
@tnghunter,​ @carlbecklehimer1898 and Collin Kaepernick hates vets because he wants police reform. Save your straw men.,0,0,NBC News,USA
@user-vt1pq5yw8b,Nobody cares what you think. Now go back to class where your professor tells you how to think.,0,0,NBC News,USA
@naj3844,​ @Starfire10982 it's a zionists thing. The talmud shows who these cretins are,0,0,NBC News,USA
@MikeKing001,​​ @Starfire10982 HAMAS is using them as shields. Its simple if HAMAS surrendered tomorrow there would be zero cilvilian casualties. The only ones responsible for this are Hamas.,0,0,NBC News,USA
@Starfire10982, @carlbecklehimer1898 Explain to me how wanting Palestinian civilians to live is defending Hamas?,9,0,NBC News,USA
@carlbecklehimer1898,I literally cannot understand how anyone can defend the actions of Hamas ever.,19,0,NBC News,USA
@Jaysmami3011, @carlbecklehimer1898 if you lived the way they do in an open air prison and had NO future or control of ANYTHING regarding your everyday life i wonder if youd think the same way. Luckily you will never in life have to experience that.,0,0,NBC News,USA
@Jaysmami3011,Oh you know they read it from a book that tell them they can do whatever they want.. and just disregard everything else that jesus said NOT to do,0,0,NBC News,USA
@paladintrueknight,Wow you're ignorant. Palestinians want the total eradication of Israel and a genocide of the Jews. The October 7 attack fully justifies all of this. The US would do exactly the same - and more.,0,0,NBC News,USA
@destinybaron5115," @nickelbutt   there are no “ settlement “ in Gaza . Are you talking about Jews living in sovereign Israel across the border ??  That’s like saying Canadians can’t live in canAda by the Canadian border . And no there had been many who died because Hammas savages went door to door killing everyone .  Do you condemn Hammas massacre or are you a hammas supporter??

Israel building Jewish communities in Judea and Samaria does NOT violate the Fourth Geneva Convention.  Article 49 of the Geneva Convention was created in order to prevent a repeat of what happened in Europe under the malaise aggression of Nazism. For this reason, Article 49 of the Geneva Convention states, “The Occupying Power shall not deport or transfer parts of its own civilian population into the territory it occupies.”  Article 2 of the Geneva Convention has made clear that the Fourth Geneva Convention only applies to two or more high contracting parties, which is not the case at . Jordan’s annexation of Judea and Samaria  Egypt occupation of Gaza was a violation of international law . According to the San Remo Resolution of April 25, 1920 and the Mandate for Palestine of July 24, 1922, Judea and Samaria, East Jerusalem, and Gaza were all supposed to be part of a Jewish state. These agreements are still relevant, since Article 80 of the UN Charter states that all mandates of the League of Nations are still valid.

Can you show one example where a country is said to violate the Geneva convention for  building communities in its sovereign land previously occupied by a hostile enemy ?

Give me one .",0,0,NBC News,USA
@nickelbutt," @destinybaron5115  There are Israeli settlements directly outside of the Gaza Strip. Thats why the 10/7 terror attacks were so destructive: if there was a DMZ, the civilian casualties would have been far less.

That being the case, much of the world agrees those settlements (and those in the West Bank) are violations of the Fourth Geneva Convention and the Hague Regulations.",2,0,NBC News,USA
@destinybaron5115," @nickelbutt  what settlement next to Gaza ?? And btw ., settlement in Gaza by Jews weren’t illegal since Israel holds sovereigns right as according to the mandate . Also you are obviously clueless about international law UN resolutions via  general assembly are not international laws they are political statements.",0,0,NBC News,USA
@Starfire10982," @jaytmg5228  Oh you’re one of those genocidal, apartheid loving creeps. Yeah, did you ever check a map in 1947 where it clearly shows Palestine’s existence? And if it’s the case that Palestine never existed, why are settlers colonizing the area?",0,0,NBC News,USA
@abhayb.6289,@jaytmg5228  the population Is mainly under the age of 18. So all the babies that died in Gaza deserve to die? Psychopath you are.,0,0,NBC News,USA
@jaytmg5228," @Starfire10982  Easy.  It's the gov they voted for. And they're raising the next generations to be terrorits, too",0,0,NBC News,USA
@nickelbutt," @areasonablethought610  Ugh, I really hope not. Guess we’ll see…",0,0,NBC News,USA
@areasonablethought610, @nickelbutt  don't worry. Iran and Yemen about to step in.,0,0,NBC News,USA
@nickelbutt," @destinybaron5115  The settlements next to Gaza are illegal under international law. The UN and the US condemn those settlements.

Did you never consider that to be a part of the issue?",2,0,NBC News,USA
@destinybaron5115, @areasonablethought610 Paleshet  in the Bible is not Palestine .. and the Arab Palestinian are not the plishtim ,1,0,NBC News,USA
@destinybaron5115,Trying living next to Gaza for a week,1,0,NBC News,USA
@Umardau_123,​ @jaytmg5228 apakah orang tuamu terorist ,0,0,NBC News,USA
@hwfranjr,"IFMTHEYMSUPPORT HAMAS THEYNARE NOT CIVILIANS,THIS IS ANFACT OF WAR LEAVE GAZA PEOPLE ,IFMYOUMDONT SUPPORT HAMAS GETMOUTMOFMTHERE OR YOUMWILL DIE WITHMTHEM,",0,0,NBC News,USA
@Dadd00,Hamas knew that this was going to happen!,3,0,NBC News,USA
@michaelmcconaha19,"You'd think that the Jewish people, of all people, would have something against genocide.",0,0,NBC News,USA
@zhenga1991,Netanyahu for prison,0,0,NBC News,USA
@mohamedossama8290,"Ahh yes, the safe south",2,0,NBC News,USA
@sirsmilealot5458,Reap what you sow comes to mind.,5,2,NBC News,USA
@talon4702,"Hamas is lying about the death toll. Shame on our media for quoting terrorists! It’s not even close to 16K. Probably less than 10% of that, and even less than that was a direct result of the IDF.",0,0,NBC News,USA
@grahammaio9801,"""Ground offense"" is the new word for t*rrorism and g*nocide.",1,0,NBC News,USA
@betchface752,"You disagree with jews, you’re antisemitism when all of religion is anti everything else… smh religion is outdated and should be outlawed. War would end.",0,0,NBC News,USA
@BoomerBaskins,Sad that Hamas would put their citizens in this position.,3,0,NBC News,USA
@johnmiller3494,"Luke 12:15,31a, 34
And he (Jesus) said unto them, Take heed, and beware of covetousness: for a man's life consists not in the abundance of the things which he possesseth. 
But rather seek you the kingdom of God.
For where your treasure is, there will your heart be also.",0,0,NBC News,USA
@NYLily07,Timeline is when Palestinians stop supporting terrorists,0,0,NBC News,USA
@igazihamis8737,"Isn't that part of Gáza,where Israel sent people, civilians,at the beginning of the war? Izrael said....they will bomb northern Gáza first coz there is the Hamas stronghold ..So....where the Palestinian should flee now? Repeat after me:I m not stupid,this isn't a ethnic cleansing, Israel never wanted to steal the huge oil deposit ""under"" Gáza, Israel only killed terrorists,the 14000dead Palestinian died probably from COVID!",0,0,NBC News,USA
@F---AUsername,Wow more Israeli war crimes.  A shocker,1,0,NBC News,USA
@jackjones5725,American News Joe biden's economy is a joke get off the Democrat plantation,0,0,NBC News,USA
@acidbubblebath77,Now where are these refugees supposed to go?,0,0,NBC News,USA
@trueelectsupremea.m.mosttr4786,"That's a GROUND INVASION. Offensive is INVASION.

I thought they were defending themselves? Shouldn't it be ground defensive?

OH WAIT, YOU PEOPLE LIE!",6,7,NBC News,USA
@arturorivera6173,"Once again , The U.S Is on the wrong side of history...",1,0,NBC News,USA
@johngault2462,I’m sad for the innocents but responsibility for their plight is squarely on Hamas and Palestinians that support them,6,4,NBC News,USA
@paulharper7185,"Masterclass effort by current administration to placate thier anti-war voters and keep Military contractor money flowing to ensure large political donations. Like I always said, it takes a smiling Democrat to do crappy Republican things.",0,0,NBC News,USA
@MustardSkaven,You proved him right since you don't speak of the children and innocents that Hamas killed and r@ped. @ruthokelley5833 ,0,0,NBC News,USA
@ruthokelley5833, @tobymacdonald5893  well…I can assure you …THEY aren’t looking good!  And it will be a long time before I will think of that Israeli government as anything but heartless!  And…I do know the difference between the Zionist and Jews!,0,0,NBC News,USA
@ruthokelley5833,"You simply don’t believe in innocent people…face it!  
Those precious 6,000 little children had no guns and no military…and in your perspective they had it coming…",1,0,NBC News,USA
@tobymacdonald5893,Yet no one here will admit that and will blame Israel for all of their problems instead,1,0,NBC News,USA
@trueelectsupremea.m.mosttr4786," @paladintrueknight  

Gaza is Palestine, a separate Country.",0,0,NBC News,USA
@paladintrueknight,"Gaza is a part of Israel, not a separate country.",0,0,NBC News,USA
@trueelectsupremea.m.mosttr4786," @MustardSkaven  

Exactly what I'd expect a loser with a Satan symbol to say.

WAR IS PEACE is your mantra",0,0,NBC News,USA
@MustardSkaven,Maybe it's a strange concept to you but part of defending yourself is stopping the threat. Which means Hamas. Where is Hamas? In Gaza.,0,0,NBC News,USA
@billymadison8574,It's an offensive* following the invasion* from weeks ago. Not sure anyone is disputing that an invasion phase took place...,0,0,NBC News,USA
@trueelectsupremea.m.mosttr4786," @Jem5490aa  

Apparently the Israelis!",0,0,NBC News,USA
@Jem5490aa,Who just defends in a war?,2,0,NBC News,USA
@ruthokelley5833,I could agree with that!  I had no idea what was taking place out of sight of great promotions for Israel?  Evil that I never thought possible…,0,0,NBC News,USA
@rellyj,Care to explain?,0,0,NBC News,USA
@AlphariusDominatus,Dont cry now Gaza. You were cheering on October 7th.,2,0,NBC News,USA
@demoiselledelamontagne,And your journalists report it like it's an equal war. It's a genocide! They want to eliminate all Palestinians. I am ashamed of thia country,0,0,NBC News,USA
@avgjayevryday667,Not my war,1,0,NBC News,USA
@solid.standpoint,They are liars,1,0,NBC News,USA
