author,comment,voteCount,replyCount,channel,country
@user-rm4hw5xd9n,"It was Palestine who gave refuge to thousands of Jews who were kicked out of Europe. Slowly the Zionist state started expanding taking away lands of innocent Palestinian civilians with the help of Evil States like US, UK.",1,0,NBC News,USA
@hanab100,The World Health Organization  also recommends breastfeeding for at least 2 years(exclusively for 24 weeks) but only provides 16 weeks of maternity leave for its employees. They ignore the fact that it took 9 months to carry a baby and Postpartum is a real year long thing especially if breastfeeding. They don't sincerely care about the women of wolrd. What makes people think that they are a credible source at all.,2,0,NBC News,USA
@nancymarie7749,No body wants them,0,0,NBC News,USA
@clo1187,No dancing and celebrating???? What happened???,1,0,NBC News,USA
@user-rm4hw5xd9n,"Israel started this war in 1948, please read history. Israel has blood on its hands. Israel is the oppressor but claims to be the victim. Read history and you will see the blood on Israeli hands.",1,1,NBC News,USA
@benkhaderikram,الكل مقابل الكل .أنا مع هذا المقترح ،.,0,0,NBC News,USA
@lemontadams3029,"Israeli army 'arbitrarily' detains Palestinian women and girls from Gaza

Families fear for women detained by soldiers and taken to undisclosed locations",0,0,NBC News,USA
@sasabusuioc3676,❤,0,0,NBC News,USA
@hichamhichem1848,"What truly regrets me is that the world has become full of Zionists of all races, who have not studied a single word of the true history of the land of Palestine and think that it is truly the land of the Jews. Ignorance truly brings destruction to the world.",0,0,NBC News,USA
@dman7208,"When one government starts an attack on another, that government has no right to cry when they get the same thing back.",1,0,NBC News,USA
@leilamiller8201,"U r wrong!!! Arabs were mad that Jews kept coming back to their ancient homeland and the Arabs attacked a Jewish community first, before 1948!! So the Jews started forming their own army in order to protect the Jewish communities from the Arab Muslims!!!  The Arab Muslims didn't like the Jews governing themselves, the Arabs thought that Jews should keep being oppressed and pay larger taxes like the Christians and other religions in the territory. Arab Muslims when conquering a land will destroy any archeological remnants of the peoples culture, religion and ethnicity. They do that because they really have no respect for any humans and beliefs other than themselves.",0,0,NBC News,USA
@user-rm4hw5xd9n," @nancymarie7749  Israel started this war in 1948, please read history. Israel has blood on its hands. Israel is the oppressor but claims to be the victim. Read history and you will see the blood on Israeli hands.",0,0,NBC News,USA
@nancymarie7749,"Absolutely not, Israel didn't start this war",5,0,NBC News,USA
@jetlavi,"""Gaza’s health system collapsing"".. I like that.",10,1,NBC News,USA
@nakaylanash5089,✊✊✊✊❤❤❤❤,5,0,NBC News,USA
@tsukeisawa7786,"Just a reminder that that square, Palestine square, is where they paraded the naked Shani Louk and other prisoners around for the amusement of the gazans. That is why there is a flag and menorah there now. Of course NBC will try to hide that from the audience.",0,0,NBC News,USA
@markz2631,,3,0,NBC News,USA
@fernandoquintana3675,Free Palestine,3,0,NBC News,USA
@user-dh9xz6bx7x,"https://youtu.be/2A5yuft_ep4   Take a look at this news report.  Watch until  you see the aid truck delivering aid in Gaza.  You will see civilians jumping on the truck to grab items but then you quickly see a white truck show up and Hamas terrorists jump out of the truck with guns.  They run toward the aid truck, fire their guns and then you see some civilians start to run away then the video changes to something else.   But this is clear how Hamas prevents aid from getting to civilians.  So the UN, WHO and UNWRA need to really do the right think and condem Hamas not Israel.",0,0,NBC News,USA
@ikkajaalati,Maybe they should disband the UNRWA as they seem incapable of being honest or operating independently of terrorists. Seems like a racket.,0,0,NBC News,USA
@markholtdorf56,Lets let their fellow Muslim care and support them... No other  Muslim nation wants the Palestinians.,8,2,NBC News,USA
@TheBagOfHolding,Mazeltoff,1,0,NBC News,USA
@sajuponnore9863,Al Shifa hospital is back to treating patients... without Hamas...,3,0,NBC News,USA
@johnpeter6759,"A privilege to be above the law while the rest of the world rambles, carry on!",2,0,NBC News,USA
@AnwerHashimSamnani,May Love Peace Prevail in The World....,3,0,NBC News,USA
@Pilotpailie,Maybe supporting terrorism was a bad idea huh.,18,3,NBC News,USA
@sbeast64,And US DOESNT want a ceasefire! How much suffering and death does there need to be?,0,0,NBC News,USA
@kucingliar6253,Alhamdullilab allah help israel from palestina zolim,0,0,NBC News,USA
@js6728,the people who betray their own god for americanism,0,0,NBC News,USA
@pervezmorejo8842,"NBC News shame on you ,you are supporter of Israel",0,0,NBC News,USA
@xyz-uw3ps,The same WHO that colluded with the CCP and HAMAS?,1,0,NBC News,USA
@karlsantiago9633,"The United Arab Emirates walks a geopolitical tightrope, juggling big power rivalries and mounting regional instability fuelled by the Gaza war.

To explore this further, please click the link below:

https://www.youtube.com/watch?v=WhZn_4jCnGc",0,0,NBC News,USA
@ne1uno,If the Muslim world  does  not like  what is  going  on in Gaza ..  stop murdering  jews,0,0,NBC News,USA
@fahadzafar3593,​@clo1187 go back to sleep. Ignorant,0,0,NBC News,USA
@clo1187,​ @Independence4545  not dancing and celebrating now are ya????,0,0,NBC News,USA
@Independence4545,"The zi0nists only wanted to seize land from other regions, africa also once wanted to become a zionist place, although in the end it failed. PaIestine has Iong wanted lndependence and rejected jewish immigrants. The palestinian muslim-christian association in 1918 rejected jewish immigrants. Until whenever there will continue to be groups fighting for full palestinian independence. And hundreds of thousands of christians who were expeIIed after thousands of years in paIestine.",1,0,NBC News,USA
@jasonlucas2328,"The Queen of Jordan scolded the West for not taking any Palestinian refugees, but Jordan took none.  It taught us that we shouldn't do what they don't do.  They never provided Palestinians with any aid.",0,0,NBC News,USA
@mrmelmba,"In 1948, a well-funded gang pursuing power—that did not lack shelter—drove inhabitants out of their homes and seized their property, having come from fine homes themselves that local residents could only dream of owning. With machine guns mounted on the back of jeeps they strafed the countryside. Those that did not flee were subjected to terror and degradation.

Citizens of nations that abetted this senseless, evil act will, in turn, be victimized and die homeless.

That is already happening.
   

¹      No pity. No remorse. Devoid of conscience. Genocidal. Racist. An action for a doubtful cause served to conceal their true motive, their atrocities shielded from criticism by a campaign bereft of merit. An invocation by occupiers caught up in this conflagration is never to God, it is always to the Cremation Cult that pardons their presence on land that does not belong to them, having long ago discarded the pretense that their brazen theft of real estate was the outcome of a divinely ordained pledge.
   
²     The plan contrived by the British, approved by the UN, requiring Palestinians to relocate from their homes where their livelihoods had been established over countless generations was tantamount to a slow death sentence. Their means of earning a living was terminated and even if they had funds to make relocation possible, which most did not, they would have encountered resentment, overt hostility and violence in an effort to drive them back and would not have been able to recover from their ruin.

³      Go ye after him through the city, and smite: let not your eye spare, neither have ye pity: slay utterly old and young, both maids, and little children, and women. —Ezekiel ch. 9, v. 5-6.  
   
²³     Now go and smite...spare them not; but slay both man and woman, infant and suckling.  — I Samuel ch. 15, v. 3.

¹³     Rejoice not thous, whole Palestina, because the rod of him that smote thee is broken: for out of the serpent’s root shall come forth a cockatrice, and his fruit shall be a fiery flying serpent.  
—Isaiah, ch. 14, v. 29.

³³     And thou shall consume all the people...thine eye shall have no pity upon them.  —Deuteronomy, ch. 7, v. 16.",0,0,NBC News,USA
@normanmhaddix777,What....,0,0,NBC News,USA
@malikkarmi2224,Free Palestine ,9,7,NBC News,USA
@danielomingomingsr9203,free israel,14,1,NBC News,USA
@ntme9,Gazans should call for hummus surrender,19,13,NBC News,USA
@honeyrose7663,Why is he blaming israel? Put the blame where it belongs on the Fakistinians.,18,4,NBC News,USA
@akincrow3910,Free Trump,8,4,NBC News,USA
@michaelsiengo1,All of the killing of a religion it’s just sad,3,0,NBC News,USA
@talksmoke1190,If muslims cared for the palestinians they would call for their evacuatipn to muslim countries,20,8,NBC News,USA
@samitojalbuena3283,WHO has no credibility.,16,1,NBC News,USA
@dani-ks9cg,"Egypt is encouraging a humanitarian chaos in Gaza and locking the Gazans in the war zones,
they have even built huge concrete barricades to prevent Gazans from crossing the border against international law.

BOYCOTT EGYPT until they open the Rafah border and stop this madness !!!",0,0,NBC News,USA
@user-cu9pi4sf4c,"From the river to the sea, Israel and Gazans will be free of Hamas.",22,3,NBC News,USA
@mohamedsazali3668,DISBAND WHO AND UN FOR THEIR FAILURES,17,1,NBC News,USA
@mohamedsazali3668,Removed VETO POWER IN UN AS  AND  MISUSED THE VETO POWER,0,0,NBC News,USA
@jgustafson14,Free Palestine ,4,2,NBC News,USA
@Blackman19498,"Yeah but don’t say nothing about this on a College campus,you will be accused of being anti-Jewish, because you acknowledged suffering done by a jewish government and a complicit media and world..",1,0,NBC News,USA
@xyz-uw3ps,​ @stephandevere2812  Muslims love conquest as commanded in the Quran.,1,0,NBC News,USA
@stephandevere2812,"If Muslims really love other Muslims instead of asking for a ceasefire has the UN ever thought about asking Egypt why they don't open the Rafah border so Palestinians can seek refuge. That way, Israel can destroy Hamas with no casualties right?",2,0,NBC News,USA
@Independence4545,"The zi0nists only wanted to seize land from other regions, africa also once wanted to become a zionist place, although in the end it failed. PaIestine has Iong wanted lndependence and rejected jewish immigrants. The palestinian muslim-christian association in 1918 rejected jewish immigrants. Until whenever there will continue to be groups fighting for full palestinian independence. And hundreds of thousands of christians who were expeIIed after thousands of years in paIestine.",0,0,NBC News,USA
@nancymarie7749,Absolutely,0,0,NBC News,USA
@Independence4545,"The zi0nists only wanted to seize land from other regions, africa also once wanted to become a zionist place, although in the end it failed. PaIestine has Iong wanted lndependence and rejected jewish immigrants. The palestinian muslim-christian association in 1918 rejected jewish immigrants. Until whenever there will continue to be groups fighting for full palestinian independence. And hundreds of thousands of christians who were expeIIed after thousands of years in paIestine.",1,0,NBC News,USA
@fernandoquintana3675,Free from Hamas and Israel,1,0,NBC News,USA
@JamesWilliams-gp6ek,Neither do you. Less so in fact.,1,0,NBC News,USA
@Blackman19498," @sbeast64   Jews didn’t do so good with Ethiopian Jews, christians didn’t do so hot with black christians in Africa or Latin America or America, or any other place In the word, so what’s your point ‍♂️",1,0,NBC News,USA
@GoalWalker," @stephandevere2812  Why? Palestinians, Christians, and Jews have shared the region. Why kick out one over the other? Isn't that just as bad as removing Jews from countries?

To yours, no. Egypt has had problems with Hamas and other insurgencies in their own region. If they were to attack Israel from the Sinai Peninsula, then that would give Israel an excuse to attack Egypt. Egypt's President El Sisi has been very clear and firm on this. The infrastructure of the Sinai Peninsula is already strained with the approx. 600,000 people and their own infrastructure strained.

Also, Jordan is already having one of the largest number of refugees per capita worldwide. Adding more than two million more would severely cripple their own strained infrastructure.

The better question is: Why doesn't Israel allow Palestinians into their territory to become citizens and vote? Why not allow them to be indoctrinated into their society? Why pass off the Palestinians to other countries than to embrace them as apart of the two-state solution?",0,0,NBC News,USA
@sbeast64,"Many Muslim countries have absolutely failed the Palestinian people. Then again, they ddin't do much better for the Rohingya or Uyghur muslims either.",4,0,NBC News,USA
@fernandoquintana3675,Palestinians will stay in their land,2,0,NBC News,USA
@talksmoke1190,Someone here thinks they are the voice and arbiter of humanity.,0,0,NBC News,USA
@stephandevere2812,"If Muslims really love other Muslims instead of asking for a ceasefire has the UN ever thought about asking Egypt why they don't open the Rafah border so Palestinians can seek refuge. That way, Israel can destroy Hamas with no casualties right?",6,0,NBC News,USA
@Blackman19498,Dr king once said injustice anywhere is injustice everywhere! But you would have to be a human being to understand that statement ,3,0,NBC News,USA
@jgustafson14,Israel controls the borders. Clearly you don’t know much about the topic to be having an opinion on it,0,0,NBC News,USA
@ahm-jq,"Jesus will not return again, and those who captured him and handed him over to the Romans take over the land and have power and authority.
The United States has been hijacked by a cabal that owns and controls the money, the media, and a powerful extremist lobby that supports the State of Israel.
Hundreds of billions have been spent on this parasitic racist state, which should have been spent on tens of thousands of homeless people, drug victims, veterans, and those who cannot pay their loans.
All the peoples and countries of the world view the U.S as a hypocrite who raises false slogans because of his condoning the crimes of the rogue state of Israel.
The U.S veto was lifted more than forty times against resolutions issued by the UN Council criticizing Israel!
What is strange is that Israel is spying on U.S, and this has been revealed twice!!
Journalists, children, women, hospitals, cutting off water and electricity, mosques and churches... killing, bombing, bombing, destruction, lying, deception and treachery are all practices that this despicable state has been practicing for more than 75 years.
All international bodies and human rights organizations have issued statements and reports documenting these practices.
He is an ugly, racist child who was born illegitimately. The UK placed him in the Middle East, through the ill-fated ""Balfour Declaration"", where he shares no language, religion or culture, and bears no resemblance to the indigenous people or the countries around him.
Now U.S is defending him and spending on him hysterically and insanely, until he has become a monster that most of the world hates.. Without taxpayer money and some corporations, Israel will disappear, justice and peace will return, and a large part of the world will be happy, the first of which is Jesus..",0,0,NBC News,USA
@firehazard4065, @Fans-senator-josh-hawley  he lost it,0,0,NBC News,USA
@Fans-senator-josh-hawley,Biden LOL,0,0,NBC News,USA
@firehazard4065,No,0,0,NBC News,USA
@ahm-jq,"Jesus will not return again, and those who captured him and handed him over to the Romans take over the land and have power and authority.
The United States has been hijacked by a cabal that owns and controls the money, the media, and a powerful extremist lobby that supports the State of Israel.
Hundreds of billions have been spent on this parasitic racist state, which should have been spent on tens of thousands of homeless people, drug victims, veterans, and those who cannot pay their loans.
All the peoples and countries of the world view the U.S as a hypocrite who raises false slogans because of his condoning the crimes of the rogue state of Israel.
The U.S veto was lifted more than forty times against resolutions issued by the UN Council criticizing Israel!
What is strange is that Israel is spying on U.S, and this has been revealed twice!!
Journalists, children, women, hospitals, cutting off water and electricity, mosques and churches... killing, bombing, bombing, destruction, lying, deception and treachery are all practices that this despicable state has been practicing for more than 75 years.
All international bodies and human rights organizations have issued statements and reports documenting these practices.
He is an ugly, racist child who was born illegitimately. The UK placed him in the Middle East, through the ill-fated ""Balfour Declaration"", where he shares no language, religion or culture, and bears no resemblance to the indigenous people or the countries around him.
Now U.S is defending him and spending on him hysterically and insanely, until he has become a monster that most of the world hates.. Without taxpayer money and some corporations, Israel will disappear, justice and peace will return, and a large part of the world will be happy, the first of which is Jesus..",0,0,NBC News,USA
@mrmelmba,"In 1948, a well-funded gang pursuing power—that did not lack shelter—drove inhabitants out of their homes and seized their property, having come from fine homes themselves that local residents could only dream of owning. With machine guns mounted on the back of jeeps they strafed the countryside. Those that did not flee were subjected to terror and degradation.

Citizens of nations that abetted this senseless, evil act will, in turn, be victimized and die homeless.

That is already happening.
   

¹      No pity. No remorse. Devoid of conscience. Genocidal. Racist. An action for a doubtful cause served to conceal their true motive, their atrocities shielded from criticism by a campaign bereft of merit. An invocation by occupiers caught up in this conflagration is never to God, it is always to the Cremation Cult that pardons their presence on land that does not belong to them, having long ago discarded the pretense that their brazen theft of real estate was the outcome of a divinely ordained pledge.
   
²     The plan contrived by the British, approved by the UN, requiring Palestinians to relocate from their homes where their livelihoods had been established over countless generations was tantamount to a slow death sentence. Their means of earning a living was terminated and even if they had funds to make relocation possible, which most did not, they would have encountered resentment, overt hostility and violence in an effort to drive them back and would not have been able to recover from their ruin.

³      Go ye after him through the city, and smite: let not your eye spare, neither have ye pity: slay utterly old and young, both maids, and little children, and women. —Ezekiel ch. 9, v. 5-6.  
   
²³     Now go and smite...spare them not; but slay both man and woman, infant and suckling.  — I Samuel ch. 15, v. 3.

¹³     Rejoice not thous, whole Palestina, because the rod of him that smote thee is broken: for out of the serpent’s root shall come forth a cockatrice, and his fruit shall be a fiery flying serpent.  
—Isaiah, ch. 14, v. 29.

³³     And thou shall consume all the people...thine eye shall have no pity upon them.  —Deuteronomy, ch. 7, v. 16.",0,0,NBC News,USA
@dani-ks9cg,Egypt is responsible for not letting Gazans cross the border @happytimeharry363 ,0,0,NBC News,USA
@happytimeharry363,"@honeyrose7663,...because Israel has all the power, backed by the US.",4,0,NBC News,USA
@123mikey1000,"​@fmsstudio6316 well at least israel provides technology medicine around the world.
What hamas provided?
Oh wait nothing just poverty pain and destruction.
That's what",2,0,NBC News,USA
@fmsstudio6316, @stephandevere2812  keep trying buddy,0,0,NBC News,USA
@fmsstudio6316," @stephandevere2812  The point is exactly on topic your saying essentially hey this country is muslim just take them. Their not furniture 2.3 million people dont just move into another country in a week or two cause israel decides its time to go wild. It would destablize the country withput adequate housing resources.  

Plus many palestinians went to lebanon after being made refugees by isr. Isr invaded lebanon to remove plo. The plo left isr. Killed 50000 civilians during the bombings abd greenlit the shatila sabra massacres 3k were killed after plo had already left. So you see even those who left arent safe.",0,0,NBC News,USA
@stephandevere2812,What's your point? You are going off topic.,0,0,NBC News,USA
@fmsstudio6316, @stephandevere2812  If Israel is so strong than stop asking for welfare billions of aid from usa.,0,0,NBC News,USA
@fmsstudio6316," @stephandevere2812  Not all Palestinians are Muslims most yes but around 5 pc are Christians.  Rafah border crossing wqs bombed by Israel, BB said in 2019 we need to keep hamas strong to divide them they knew about the attack 1 year in advance and did nothing",0,0,NBC News,USA
@stephandevere2812,"If Muslims really love other Muslims instead of asking for a ceasefire has the UN ever thought about asking Egypt why they don't open the Rafah border so Palestinians can seek refuge. That way, Israel can destroy Hamas with no casualties right?",2,0,NBC News,USA
@fmsstudio6316, @adamchan881  100 idf dead 600 wounded in ground invasion hamas leadership is intact 200 idf are suffering from severe eye injuries and 500 deqd since oct 7 if this goes for mths idf will lose tens of thousands way more maimed and injured thats if they dont have to fight a wqr in th3 north at which point the state is in serious existential peril,0,0,NBC News,USA
@adamchan881,Agree with you. If they love their people they should call it quite. Why fight a war you can’t win not now and not in a million years. They got nothing to gain and ten of thousand lives lost.,1,0,NBC News,USA
@fmsstudio6316,Hummus is best on pita bread.,4,0,NBC News,USA
@fmsstudio6316, @adamchan881  yes carnage is funded by america sadly,0,0,NBC News,USA
@adamchan881, @fmsstudio6316  you know nothing is free when it comes from the USA. Lol,0,0,NBC News,USA
@ahm-jq,"Jesus will not return again, and those who captured him and handed him over to the Romans take over the land and have power and authority.
The United States has been hijacked by a cabal that owns and controls the money, the media, and a powerful extremist lobby that supports the State of Israel.
Hundreds of billions have been spent on this parasitic racist state, which should have been spent on tens of thousands of homeless people, drug victims, veterans, and those who cannot pay their loans.
All the peoples and countries of the world view the U.S as a hypocrite who raises false slogans because of his condoning the crimes of the rogue state of Israel.
The U.S veto was lifted more than forty times against resolutions issued by the UN Council criticizing Israel!
What is strange is that Israel is spying on U.S, and this has been revealed twice!!
Journalists, children, women, hospitals, cutting off water and electricity, mosques and churches... killing, bombing, bombing, destruction, lying, deception and treachery are all practices that this despicable state has been practicing for more than 75 years.
All international bodies and human rights organizations have issued statements and reports documenting these practices.
He is an ugly, racist child who was born illegitimately. The UK placed him in the Middle East, through the ill-fated ""Balfour Declaration"", where he shares no language, religion or culture, and bears no resemblance to the indigenous people or the countries around him.
Now U.S is defending him and spending on him hysterically and insanely, until he has become a monster that most of the world hates.. Without taxpayer money and some corporations, Israel will disappear, justice and peace will return, and a large part of the world will be happy, the first of which is Jesus..",0,0,NBC News,USA
@jgustafson14,Israel is free and flooded with money and weapons from America,0,0,NBC News,USA
@trioken8009,​ @Quaquadaqu before 1948?,0,0,NBC News,USA
@fmsstudio6316, @Quaquadaqu  whats ur point. There wasnt a kenya before their wqs their wasnt a haiti before there was,1,0,NBC News,USA
@Quaquadaqu,There never was a Palestine,1,0,NBC News,USA
@fmsstudio6316, @dani-ks9cg  mexico is panama ecuador is venezuela.,0,0,NBC News,USA
@dani-ks9cg,Jordan is Palestine,1,0,NBC News,USA
@fmsstudio6316,100 idf have died 600 wounded and hamas leadership is fully intact. As a commander said we are waiting for you come and fight and they are seeing it will be painful tragic for israel. 200 are reporting severe eye injuries from shrapnel idf is getting smashed but this is what they wanted. They are not soldiers they are street cops and its going badly,1,0,NBC News,USA
@turbojaxx1641,"Palestine is free! Congrats you did it! You freed them by preemptively ensuring that there is not, and has never been a country named palestine!",3,0,NBC News,USA
