author,comment,voteCount,replyCount,channel,country
@ZT-vr4wz,must really special,0,0,TRT Word,Turkey
@Michael-ys7hw,yeah jew support israel,0,0,TRT Word,Turkey
@TmanRock9,perhaps self hating definitely delusion he kind like black african slave pro confederacy,0,0,TRT Word,Turkey
@paulpeter-po5rd,thats jewish zionist call jew speak,0,0,TRT Word,Turkey
@kevindonaghey8483,something israeli people call jewish people support palestine speak truth torah israel,3,0,TRT Word,Turkey
@wobbegong4366,exactly point term dios use shut criticism actual godfearing jew,0,0,TRT Word,Turkey
@khrystree9233,hell self hating jew even man eloquently expressed rejection clearly apartheid state,3,0,TRT Word,Turkey
@paulpeter-po5rd,palestine belongs palestinian childish mascara troll,0,0,TRT Word,Turkey
@muamerblazevic,may allah give hiya best amen would attacked guess nobody would call antiseptic,15,1,TRT Word,Turkey
@rachidajjouch152,real jew brother humanity never problem jew people book problem atheistic zionist babykillers think life nothing get away crime,1,0,TRT Word,Turkey
@muamerblazevic,crazy white jew beat arab muslim smite arab defends called antiseptic like people think smite mean jewish,2,0,TRT Word,Turkey
@Marymare-katniss,free palestine peace symbol,10,0,TRT Word,Turkey
@Marymare-katniss,peace symbol peace symbol peace symbol peace symbol peace symbol,2,0,TRT Word,Turkey
@rafthejaf8789,course great guy stand palestinian fuck sake take stupid mask number one he young man little danger couid number two he outside number three recent study oxford university found mask absolutely nothing prevent transmission fact represent danger health bacterial build somebody tell take vitamin zinc eat well sleep well importantly stop allowing live state fear participating big pharma campaign make u afraid well accept solution offer u long live palestine,0,0,TRT Word,Turkey
@hydromominusa9332,,5,0,TRT Word,Turkey
@lejlam.,red heart free palestine victory hand judaism yes zionist nature karma,8,1,TRT Word,Turkey
@sihamaliouat414,free palestine heart suit,18,4,TRT Word,Turkey
@johntillotson4254,red heart red heart red heart,4,0,TRT Word,Turkey
@FirstNumber1,big peaceful people,15,2,TRT Word,Turkey
@hazelem1266,gross representation successful strategic ploy used jew get away whatever want people scared labelled turn blind eye atrocity committed whatever may october reason germany silent,0,1,TRT Word,Turkey
@ernestolynch1926,newyorker liar organized crime syndicate known israel built religion judaism sociopolitical platform zionist read original complete version torah shulchan arch tanya learn truth racism judaism werent orthodox jew spat christian arent orthodox jew want destroy ala mosque rebuild temple judaism zionist two side coin,0,0,TRT Word,Turkey
@FirstNumber1,appy face smile young man smart look like research,7,0,TRT Word,Turkey
@acrisan4739,google intelligence brief hidden decade find intelligence israel report dated june describes page idf war crime independence war called israel naka arab call read youll able post pertinent comment issue started copy original document hebrew well denier document recently found israel archive akevot institute israel israeli archive open public access,1,0,TRT Word,Turkey
@romanroman9315,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 45 MINUTES 37 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,5,0,TRT Word,Turkey
@quellepls2568,ok let real fight losing war condemn end israel,1,1,TRT Word,Turkey
@user-wb4ky5hl3s,god bless sir red heart red heart red heart,9,0,TRT Word,Turkey
@hanimazen5717,thank,2,0,TRT Word,Turkey
@whiteimposter9304,jew protested peacefully occupied land israel badly beaten get arrested even banned israel happens lot rabbi criticize government,1,0,TRT Word,Turkey
@paulpeter-po5rd,tell u velour declaration tell u last year zionist jew ethnically cleansing palestinian land tell u ethnic cleansing palestinian hamas created serious god expelled jew palestine evil wickedness told torah return yet see jew disobeying god yet returning palestine resuming evil wickedness evil occupier synagogue satan atheist god destroy bless even real jew despise like rest world real jew refuse go palestine protest along side palestinian supporter irrelevant nobody dont care think,0,0,TRT Word,Turkey
@ernestolynch1926,due respect think may wrong germany germany back entirety people country people dictate german nation people guess sapient sat,0,0,TRT Word,Turkey
@paulpeter-po5rd,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 45 MINUTES 34 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,TRT Word,Turkey
@raulnicolaueffgen5655,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 45 MINUTES 33 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,2,0,TRT Word,Turkey
@paulpeter-po5rd,name allah merciful boycott first make due boycott everything israel owns everyone support including company product service food drink clothing footwear everything permanently permanently buy emma owned produced product service tell everyone job copy paste comment want youtube deletes lot message tell everyone ask allah except amin,0,0,TRT Word,Turkey
@paulpeter-po5rd,uvtljtw piss mascara troll,0,0,TRT Word,Turkey
@kevindonaghey8483,uvtljtw israel american military base start war arab nation resource israel another terrorist organisation made american,0,0,TRT Word,Turkey
@user-uv9tl4jt8w,freedom come expense israeli survival,0,0,TRT Word,Turkey
@ernestolynch1926,organized crime syndicate known israel built religion judaism sociopolitical platform zionist read original complete version torah shulchan arch tanya learn truth racism judaism werent orthodox jew spat christian arent orthodox jew want destroy ala mosque rebuild temple judaism zionist two side coin,0,0,TRT Word,Turkey
@paulpeter-po5rd,name allah merciful boycott first make due boycott everything israel owns everyone support including company product service food drink clothing footwear everything permanently permanently buy emma owned produced product service tell everyone job copy paste comment want youtube deletes lot message tell everyone ask allah except amin,0,0,TRT Word,Turkey
@lindamimi3157,red heart red heart red heart,12,0,TRT Word,Turkey
@KING_OF_KINGS_ANDLORD_OF_LORDS,peace red heart new commandment son god lord jesus christ heard said love neighbor hate enemy tell love enemy pray persecute may son father heaven make sun rise evil good sends rain righteous unjust love love reward even tax collector salute brother others even gentile ye therefore perfect even father heaven perfect matthew believe lord jesus christ spirit almighty god follow sit throne revelation overcomes give right sit throne overcame sat father throne may word wisdom god father peace savior jesus christ red heart,6,5,TRT Word,Turkey
@334honda,soon snowing fool wont till next spring,1,5,TRT Word,Turkey
@the_grand_tourer,speak victim holocaust grandmother doubt full support horrified memory passing abused zionist tool excuse abuse land theft genocide palestinian,1,0,TRT Word,Turkey
@Elixir.dm.,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 45 MINUTES 25 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,43,4,TRT Word,Turkey
@user-db1pn3jn2p,,6,0,TRT Word,Turkey
@dhiyakhairi5681,day israeli social medium account flooded mostly mob indonesian netizens idf soldier started begging indonesian stop attack,0,0,TRT Word,Turkey
@mohsinnazarudeen9487,israel vile disgusting country used lie propaganda push lie beheaded baby mass rape call without claim believed people around world without fact checking killed palestinian yet still people support israel,1,0,TRT Word,Turkey
@Discover1948,submit kneel river sea palestine free red heart,60,10,TRT Word,Turkey
@geoffwood6044,right israel become zionist state u antizionist antiseptic zionist become similar austrian painter mean year zionist committed mass murder stole land home etc etc year let sink people,0,0,TRT Word,Turkey
@connormcleod9595,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 45 MINUTES 22 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,29,0,TRT Word,Turkey
@elif-hafsa1453,dont forget palestine dont let forgotten person always stand oppressed righteous human thank people lost humanity heart suit free palestine victory hand,83,1,TRT Word,Turkey
@Sam-Stars,free free palestine,32,0,TRT Word,Turkey
@samara6041,appreciate speaking atrocity,55,0,TRT Word,Turkey
@anjumally,thank sir god bless zionist thing,44,0,TRT Word,Turkey
@Theunspokentruth77,lol humanity go whenever terrorist organisation attack innocent people muslim celebrating oct n't muhammad kind terrorist activity also there thing palestine knowing quan,0,0,TRT Word,Turkey
@leaacosta5903,word palestinian want live peace jew,0,0,TRT Word,Turkey
@kaiserwhence2468,uvtljtw always two state solution israel refuse,0,0,TRT Word,Turkey
@paulpeter-po5rd,full mascara shill tell u velour declaration tell u last year zionist jew ethnically cleansing palestinian land tell u ethnic cleansing palestinian hamas created serious god expelled jew palestine evil wickedness told torah return yet see jew disobeying god yet returning palestine resuming evil wickedness evil occupier synagogue satan atheist god destroy bless even real jew despise like rest world real jew refuse go palestine protest along side palestinian supporter irrelevant nobody dont care think devil never win,0,0,TRT Word,Turkey
@paulpeter-po5rd,full mascara shill tell u velour declaration tell u last year zionist jew ethnically cleansing palestinian land tell u ethnic cleansing palestinian hamas created serious god expelled jew palestine evil wickedness told torah return yet see jew disobeying god yet returning palestine resuming evil wickedness evil occupier synagogue satan atheist god destroy bless even real jew despise like rest world real jew refuse go palestine protest along side palestinian supporter irrelevant nobody dont care think,0,0,TRT Word,Turkey
@TmanRock9,word thats want never,0,0,TRT Word,Turkey
@paulpeter-po5rd,uvtljtw trying say palestinian never given freedom,2,0,TRT Word,Turkey
@alexpaynter5176,hows going far nazi,0,0,TRT Word,Turkey
@trapeye3464,israel existuvtljtw,0,0,TRT Word,Turkey
@user-uv9tl4jt8w,freedom come expense israeli survival,0,0,TRT Word,Turkey
@waterbottles4744,lol reason never country brother dont support making peace get left behind dust,1,0,TRT Word,Turkey
@paulpeter-po5rd,mascara troll using fake name sit foolish idiot zip troll,0,0,TRT Word,Turkey
@paulpeter-po5rd,move synagogue satan devil worshipper supporter,0,0,TRT Word,Turkey
@osmanfadil2451,go gaza help free,1,0,TRT Word,Turkey
@TAYLORFAN50,yeah right,2,0,TRT Word,Turkey
@paulpeter-po5rd,full mascara shill tell u velour declaration tell u last year zionist jew ethnically cleansing palestinian land tell u ethnic cleansing palestinian hamas created serious god expelled jew palestine evil wickedness told torah return yet see jew disobeying god yet returning palestine resuming evil wickedness evil occupier synagogue satan atheist god destroy bless even real jew despise like rest world real jew refuse go palestine protest along side palestinian supporter irrelevant nobody dont care think,0,0,TRT Word,Turkey
@toni-xz6dd,snow world whole world stand demand freedom palestine,2,0,TRT Word,Turkey
@waterbottles4744,right dont glad losing sleep night year,0,0,TRT Word,Turkey
@kumarcollins585,obviously dont know jack ny,8,0,TRT Word,Turkey
@ayeshaahmar6351,sadly unfortunately respite troll dont u hibernate winter,10,0,TRT Word,Turkey
@paulpeter-po5rd,king landlord lord full mascara shill tell u velour declaration tell u last year zionist jew ethnically cleansing palestinian land tell u ethnic cleansing palestinian hamas created serious god expelled jew palestine evil wickedness told torah return yet see jew disobeying god yet returning palestine resuming evil wickedness evil occupier synagogue satan atheist god destroy bless even real jew despise like rest world real jew refuse go palestine protest along side palestinian supporter irrelevant nobody dont care think,0,0,TRT Word,Turkey
@KING_OF_KINGS_ANDLORD_OF_LORDS,book mine word almighty god word begotten son lord joshua paid sin world u human read jeremiah matthew however must forget must receive god word old testament new testament holy spirit may lord bless red heart paul,0,0,TRT Word,Turkey
@paulpeter-po5rd,king landlord lord book say synagogue o satan asking,0,0,TRT Word,Turkey
