author,comment,voteCount,replyCount,channel,country
@noora9572,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 51 MINUTES 32 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@AymanAysha-fx1fx,red heart red heart red heart red heart,0,0,NBC News,USA
@AymanAysha-fx1fx,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 51 MINUTES 30 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@jamesrock9446,always thought hamas mostly palestinian,0,0,NBC News,USA
@Islesman29,vienna art school could admit hitler,1,0,NBC News,USA
@bookwormsurfer,would love child stop supporting terrorist group palestinian king needed support hamas true leader peace life would different definition stupid action ring bell palestine,0,0,NBC News,USA
@gkep7,believe netanyahu allowed hamas attack israel october knew israeli life hostage would taken small sacrifice scheme thing needed good excuse declare war palestinian gain land israel begin process genocide reduce palestinian population way create zionist dream one party state depriving palestinian home water food hospital electricity fuel etc would forced flee country start process idf dropped tonne explosive gaza equivalent two nuclear bomb already beleaguered civilian gaza caused death another still lie buried ton fallen rubble last day million palestinian already displaced live tent onset winter thousand die yet idf say bombing resume gaza temporary ceasefire netanyahu far removed hitler ethnic cleansing leader world stop needle slaughter,0,0,NBC News,USA
@_________________________Zebra,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 51 MINUTES 27 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@amb-22,almost look like holocaust oh wait,0,0,NBC News,USA
@plushquasar653,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 51 MINUTES 26 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@shahidachafekar3411,إله الا الله محمد رسول الله god allah muhammad peace upon messenger allah,0,0,NBC News,USA
@johnd.2778,dont think israel evil point really dont understand happening,0,0,NBC News,USA
@SIGezmundaKonshoveht,QUERY LENGTH LIMIT EXCEEDED . MAX ALLOWED QUERY : 500 CHARS MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 50 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@RajeshHalyal,hate skeptical annoyed undecided uneasy hesitant youtubembhtaanmosingtrgvvkiji,0,0,NBC News,USA
@jomarfrancisco9344,thats hurt year happen,0,0,NBC News,USA
@cdcastillo1408,volcano look map look,0,0,NBC News,USA
@issalover-qj2wt,western politician medium money worshiper,0,0,NBC News,USA
@knightnight1894,righteous group banned russian dog cat last year hypocrisy,0,0,NBC News,USA
@knightnight1894,complicity genocide let happen right front u righteous group banned russian dog cat last year thought democracy system stop govt bad thing fool,0,0,NBC News,USA
@CivilizationInNation,heartbreaking could never peace hamas,0,0,NBC News,USA
@KeizerHedorah,youd think hamas would release hostage people would stop killed youd also think palestinian would pushing hostage release condemning hamas starting butt nope,0,0,NBC News,USA
@MagRise,learned international law worthless un worthless u ruled u european union bunch hypocrite coward people either willfully ignorant suffer cognitive dissonance dont want shoe day judgement come everyone face god,2,0,NBC News,USA
@jane9195,exposure jew owner slum owner nursing home especially maryland dont care people money dare say anything true never put money back community buy cheap supply,0,0,NBC News,USA
@jane9195,look beautiful palestinian people flee land israel government want land greed root evil,1,0,NBC News,USA
@codanh1,voted hamas ask help oh wait hamas gov suddenly gone huh,0,0,NBC News,USA
@ronir555,dancing giving candy anymore,0,0,NBC News,USA
@mrlanguage1977bb,thought would handing sweet kid israel overrun jewish people brutally slaughtered,0,0,NBC News,USA
@mrlanguage1977bb,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 42 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@michaelnugussie6023,century wow shame world leader,0,0,NBC News,USA
@Tonilious626,sympathy people celebrating oct run life lol usa usa usa,0,0,NBC News,USA
@jillrovner5886,terrible hamas innocent palestinian,0,0,NBC News,USA
@TheKolen2434,thanks ill cry israeli supernova music festival,0,0,NBC News,USA
@TheSungeetha,supported devil thats running,0,0,NBC News,USA
@pontamike,dont volunteer sympathizer country go help humanitarian side helping people evacuate feed accommodate help talker need become doer remember time essence dont see anyone getting stuck help israel would surely allow people feel passionately get hand dirty go help,0,0,NBC News,USA
@vickieguevara2042,running mile,0,0,NBC News,USA
@joanamaten1317,hamas needed condemned atrocity towards people,0,0,NBC News,USA
@alanL3sley,guess hamas fed around found sad people pay price transgression,0,0,NBC News,USA
@ashlynncooney8766,life n't hard many innocent people,10,1,NBC News,USA
@user-xo4oy6tm5h,israel teach world terrorism another world,0,0,NBC News,USA
@scottward4316,guilty run,0,1,NBC News,USA
@AminaRaji-ov7xo,unbelievable atrocity war good evil take stand ready justify front god day judgement,0,0,NBC News,USA
@ebrimajallow9648,sad swear,1,0,NBC News,USA
@yvonneyork1263,insane witnessing obscenity go daily life shop holiday watch joe widen pardon turkey ceasefire,0,0,NBC News,USA
@ElenaGarcia-mf8yr,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 37 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@josephbingham1255,israeli image honorable country among nation earth shattered beyond recovery,1,0,NBC News,USA
@elninorata3891,idiot treatment keep electing terrorist group govern country attack israel,0,0,NBC News,USA
@glynn8206,brings serious tear eye,3,1,NBC News,USA
@paulhuang8875,good,0,0,NBC News,USA
@AJHyoton,quit cutting onion,1,0,NBC News,USA
@mbfdi2033,yeah people totally fired missile,1,0,NBC News,USA
@Revenant74,know hard watch let forget palestinian made big mistake supporting hamas first place,0,0,NBC News,USA
@adish7275,survey palestinian intent towards jew bir wait university showed genocidal intent towards jew accept peace living side side ets want dead,0,0,NBC News,USA
@abqskinhead,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 33 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@augustiskandar3942,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 32 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@gkep7,innocent palestinian life lost israel dropped tonne explosive equivalent two nuclear bomb beleaguered palestinian gaza lost everything home community destroyed israel denying palestinian population food water fuel without basic survival thousand die world power must call humanitarian ceasefire otherwise israel must punished imposing sanction palestinian must independence restored instead treated like criminal land thats controlled israeli oppressor,0,0,NBC News,USA
@joshuamichael1881,dear god mercy u please come solve problem conflict area,4,0,NBC News,USA
@mrjoeyb,bet israel got hostage back would stop,0,0,NBC News,USA
@hudiis2,even home destroyed still n't condemn hamas n't show regret elected hamas government knowing hamas charter written long,0,0,NBC News,USA
@kroubian,running cameraman told effect,0,0,NBC News,USA
@feltonconsultingafrica8206,one place world muslim islam peace neighbour,0,0,NBC News,USA
@noahpatterson5667,dont bring,0,2,NBC News,USA
@liveandletlive9654,totally disgusting unacceptable form humanity disgusted israel anyone tiny speck faith would never treat another human like shame israel evil,0,0,NBC News,USA
@user-sj3zb4wo1x,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 28 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@BilgiOtagi-qe8x,must great confusion great discord israelite may experience reported holy holy quan islam muslim directly targeted europe england america pay attention targeting member true religion earth large extent mean attracting wrath god lord said child israel threatened break covenant allah owner overwhelming infinite power mean management dominance throughout world taken,0,0,NBC News,USA
@user-lo5xe9vt9r,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 26 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@helenhenthorn4948,israel sure there bunker ashita built occupied inside gaza source israeli heareth newspaper tablet magazine july israel want believe hamas housing greatest asset currently inside bunker israel know exact location discussed publicly continuously go hamas waiting killed israeli save hostage several hundred mile hamas tunnel often referred spider web network city underground hamas dumb move secure location rationale destroying hospital thousand innocent life,0,0,NBC News,USA
@Soldat_Special_Doofy,QUERY LENGTH LIMIT EXCEEDED . MAX ALLOWED QUERY : 500 CHARS MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 21 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@denisethomson3222,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 20 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@helenhenthorn4948,headline rea tongue sticking cheeky playful blowing raspberry palestinian flee southern gaza strip gunpoint driven ashita hospital,0,0,NBC News,USA
@lenacorson2148,heart breaking see people,0,0,NBC News,USA
@zahraalgeria2268,heart suit heart suit heart suit,0,0,NBC News,USA
@mbfdi2033,live war people nothing,0,0,NBC News,USA
@SuperGreatSphinx,welcome red heart,1,0,NBC News,USA
@Dr.vonKrankenhausen,free beer,1,0,NBC News,USA
@didicornersotobanjirtembur1568,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 17 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@bameno6641,hamas crimmiel,1,0,NBC News,USA
@lesun371,free free philippine israel,0,0,NBC News,USA
@UtkirXaydarkulov-fd3yd,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 15 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@user-ki1cm3yu2w,israel prevent truth managing perception word child murderer remind u israel know israel childmurdering apartheid bigoted religious state,0,0,NBC News,USA
@harleyqueen3968,world human right freely genocide million people take land,0,0,NBC News,USA
@anupamadougall1994,heart breaking sad especially child,19,1,NBC News,USA
@Protestor101,wow look like israeli concert,0,0,NBC News,USA
@user-co4nv2of6e,instead exchanging palestinian prisoner prisoner israeli occupation netanyahu criminal government besieging gaza year committed genocide thousand innocent child woman people gaza,0,0,NBC News,USA
@shibuedison1779,innocent people suffering,1,0,NBC News,USA
@AbdurRahim-ep2xj,every human being humanity whatever religion belongs,1,0,NBC News,USA
@wackyruss,israel sez palestinian pumped kick better run better run faster bomb,0,0,NBC News,USA
@Maynardtkrebs,zionist criminal paid widen exterminate gaza,0,0,NBC News,USA
@user-md8zj7vu8s,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 10 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@huihui9180,israel evil country controlled american politics thats see war,0,0,NBC News,USA
@markponn9622,complicit hamas cant trusted,0,0,NBC News,USA
@user-dp9tn6cz7s,sickening absolutely sickening much people child care horrendous,1,1,NBC News,USA
@KMHemmans,shame,0,0,NBC News,USA
@hgardman6215,course israel right requirement protect citizenshiphoweverwhen said doneisrael must bear blame treated gaza palestinian year,0,0,NBC News,USA
@Revenant74,world care proven palestinian child grow hamas terrorist supporter,0,0,NBC News,USA
@CR7fan8362,bad israeli land,1,0,NBC News,USA
@Teriyaki418,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 05 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,2,0,NBC News,USA
@BCConcerts,havent told leave like month,1,2,NBC News,USA
@Milla768,war zone anton suspected unfortunately,0,0,NBC News,USA
@Applecompuser,none doctor reported civilian hostage brought hospital cut released today medical charged crime,0,0,NBC News,USA
@watchman835,price pay elect hamas,0,5,NBC News,USA
@StormAndFury,sorry palestinian freepalestine,1,1,NBC News,USA
@ignaoriginals4554,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 50 MINUTES 01 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,2,1,NBC News,USA
@ChewPaMeWaywos,palestinian new eden former israel,1,3,NBC News,USA
@abdulfelata,world watching without stopping horror,1,1,NBC News,USA
@zainabhussein8142,return place,0,2,NBC News,USA
@JamesB727,russia committing war crime sanction israel committing war crime give billion aid whole world see hypocrisy,0,1,NBC News,USA
@Muhammad-qasim_divine_dreams,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 49 MINUTES 58 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@yoheved2110,whole thing regarding palestinian sad point even entitled refugee status end leaving gaza dont understand african asian nation dont come rescue whole world know arab country vested interest trapping gaza israel n't land grab talking hundred thousand potential life lost israel continues bombing one taking seriously continues political game matter many people trapped killed live u country made refugee country would loved stayed made country origin ever lasting home save life fled current generation american canadian wouldnt ancestor generation ago decided stay lethal situation humanly possible play politics like witness every day carnage convincing israel refrain might happen need global rescue relying arab neighbor going tremendous loss everyone especially palestinian surely perish gaza country step rescue,0,0,NBC News,USA
@tonym4136,,0,0,NBC News,USA
@tonym4136,need send aid faster create safe zone people combat zone provide necessity,0,0,NBC News,USA
@RajeshHalyal,hate skeptical annoyed undecided uneasy hesitant youtubesatygekosiimoskyaedbqkmuu,0,0,NBC News,USA
@AbhishekHalder77777,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 49 MINUTES 52 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@faezesaraf3755,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 49 MINUTES 51 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@Divocwax,fleeing smartest thing israel told evacuate area properly cleaned hamas mean war zone combatant really leaving dump,1,0,NBC News,USA
@star19000,happy see hostage brought hamas ago celebrating candy salute happy,0,0,NBC News,USA
@zalmanbelinow7139,saying hamas n't committing war crime,0,0,NBC News,USA
@zainabhussein8142,jew take place,0,0,NBC News,USA
@zalmanbelinow7139,,0,0,NBC News,USA
@zalmanbelinow7139,reality war,0,0,NBC News,USA
@ChewPaMeWaywos,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 49 MINUTES 48 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,1,0,NBC News,USA
@JohnSmith-ux3tt,good luck plan,0,0,NBC News,USA
@zalmanbelinow7139,absolutely,0,0,NBC News,USA
@SuperGreatSphinx,may god mercy upon red heart,1,0,NBC News,USA
@zalmanbelinow7139,feel sorry israelite,0,0,NBC News,USA
@zalmanbelinow7139,elected hamas ignorant antiseptic,0,0,NBC News,USA
@zavproductions858,basically justifying bombing country year,0,0,NBC News,USA
@watchman835,bombed yr keep unprovoked attack like oct,0,0,NBC News,USA
@watchman835,yes would silent weaker realistic,0,0,NBC News,USA
@zavproductions858,never elected hamas hamas resistant group think force bombed year would silent,1,0,NBC News,USA
@zalmanbelinow7139,elected hamas,0,0,NBC News,USA
@JillT123,somewhere else might bombed dont try leave home get go find spot rubble somewhere open air prison educate happening genocide ethnic cleansing paid u,0,0,NBC News,USA
@user-nh7fs2ph5w,terrorist israel,0,0,NBC News,USA
@MedoMedo-kn4no,QUERY LENGTH LIMIT EXCEEDED . MAX ALLOWED QUERY : 500 CHARS,0,0,NBC News,USA
@raullcalzadilla3541,palestinian victim seems say jew also bleed die n't start war palestinian leader voted office palestinian people vote yes also voter made mistake lasted year resulted inevitable thousand upon thousand dead side,1,0,NBC News,USA
@PhatBoyFresh,citizen denounce hamas theyve done cant feel sorry,2,7,NBC News,USA
@user-fe5nf9zx1p,confirmed world enemy humanity known truth savage israeli enemy humanity,0,0,NBC News,USA
@user-nh7fs2ph5w,human heart cant accept even enemy,18,7,NBC News,USA
@gola8063,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 49 MINUTES 40 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@marianaawawda4588,wish could something anything people wont disappointed humanity hurt soul,6,4,NBC News,USA
@tominmtnvw,took long flee instructed week ago remember,1,2,NBC News,USA
@Genesis95-,usa funding genocide medium complicit,3,0,NBC News,USA
@jimmyosikore7972,man refused peace,0,0,NBC News,USA
@duanekarlen5463,boy bet hard find camel run swine,0,0,NBC News,USA
@sandraconnelly7507,sadly palestinian blame serial misery fact hamas set carnage death destruction displacement palestinian civilian motion instead taking million foreign aid almost year financial support iran using nation build better life suffering civilian instead enrich purchase ton weapon use killing israeli people n't insanethey publicly shout anyone everyone religious ideological death nonbeliever year blood thirsty barbaric behavior nothing changed generational hatred still passed,1,1,NBC News,USA
@womenfashionhyper1513,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 49 MINUTES 37 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,1,NBC News,USA
@fdsali4085,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 49 MINUTES 35 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@arvopart3783,doubt netanjahu quickly succeeded attach largest criminal world hitler stalin usa,3,1,NBC News,USA
@stephenf2354,medium defending israeli genocide war crime palestinian becoming harder journalist still attempting portray israel victim disgrace humanity profession,2,3,NBC News,USA
@habibplo1990,nothing make food medicine electricity water best thing nobody go help closed shame world let happen,2,1,NBC News,USA
@harryharrison9399,left month ago,0,2,NBC News,USA
@markjackson9827,spitting dead body go around come around,0,2,NBC News,USA
@zavproductions858,literally israel,0,0,NBC News,USA
@LoreEclectic,family fleeing safety,1,0,NBC News,USA
@zavproductions858,cant say fault leaving male sign,0,0,NBC News,USA
@LoreEclectic,war going year,0,0,NBC News,USA
@zalmanbelinow7139,fault,0,0,NBC News,USA
@JillT123,course one said happening genocide ethnic cleansing palestinian minister made intention clear,0,0,NBC News,USA
@zalmanbelinow7139,hamas israel okay,0,0,NBC News,USA
@JillT123,yes people troll commenting support disgrace humanity disgusting,0,0,NBC News,USA
@zalmanbelinow7139,right hitler loved jew,0,0,NBC News,USA
@user-yt6hq3er7n,know shiny look,0,0,NBC News,USA
@zavproductions858,brainwashed think started october never elected hamas hamas resistant group bombed year would silent fight back,1,0,NBC News,USA
@LoreEclectic,first told people flee israel bombed road told flee bombed home hospital imagine someone love near death could leave child clutching hand begging leave would able especially guarantee wont killed anyways,2,0,NBC News,USA
@nohamagdy435,hospital suffering israeli airstrike come put among people recovery imagining happened israel palestinian forced leave injured critical situation happened humanitarian law one holding israel supported america accountable,3,0,NBC News,USA
@Revenant74,islamic terrorist state palestine part humanity,0,0,NBC News,USA
@Revenant74,problem foolishly softhearted people like even care people chose support hamas terrorist first place,0,0,NBC News,USA
