author,comment,voteCount,replyCount,channel,country
@markz2631,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 49 MINUTES 10 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,3,0,NBC News,USA
@fernandoquintana3675,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 49 MINUTES 08 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,3,0,NBC News,USA
@user-dh9xz6bx7x,hate skeptical annoyed undecided uneasy hesitant youtubeayuft ep take look news report watch see aid truck delivering aid gaza see civilian jumping truck grab item quickly see white truck show hamas terrorist jump truck gun run toward aid truck fire gun see civilian start run away video change something else clear hamas prevents aid getting civilian un unwrap need really right think condemn hamas israel,0,0,NBC News,USA
@ikkajaalati,maybe disband una seem incapable honest operating independently terrorist seems like racket,0,0,NBC News,USA
@markholtdorf56,let let fellow muslim care support muslim nation want palestinian,8,2,NBC News,USA
@TheBagOfHolding,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 49 MINUTES 05 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,1,0,NBC News,USA
@sajuponnore9863,al shift hospital back treating patient without hamas,3,0,NBC News,USA
@johnpeter6759,privilege law rest world ramble carry,2,0,NBC News,USA
@AnwerHashimSamnani,may love peace prevail world,3,0,NBC News,USA
@Pilotpailie,maybe supporting terrorism bad idea huh,18,3,NBC News,USA
@sbeast64,u n't want ceasefire much suffering death need,0,0,NBC News,USA
@kucingliar6253,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 48 MINUTES 55 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@js6728,people betray god american,0,0,NBC News,USA
@pervezmorejo8842,nba news shame supporter israel,0,0,NBC News,USA
@xyz-uw3ps,colluded cop hamas,1,0,NBC News,USA
@karlsantiago9633,united arab emirate walk geopolitical tightrope juggling big power rivalry mounting regional instability fuelled gaza war explore please click link hate skeptical annoyed undecided uneasy hesitant jing,0,0,NBC News,USA
@ne1uno,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 48 MINUTES 53 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@fahadzafar3593,go back sleep ignorant,0,0,NBC News,USA
@clo1187,dancing celebrating ya,0,0,NBC News,USA
@Independence4545,zionist wanted seize land region africa also wanted become zionist place although end failed palestine iong wanted lndependence rejected jewish immigrant palestinian muslimchristian association rejected jewish immigrant whenever continue group fighting full palestinian independence hundred thousand christian expected thousand year palestine,1,0,NBC News,USA
@jasonlucas2328,queen jordan scolded west taking palestinian refugee jordan took none taught u n't dont never provided palestinian aid,0,0,NBC News,USA
@mrmelmba,wellfunded gang pursuing powerboat lack shelterdrove inhabitant home seized property come fine home local resident could dream owning machine gun mounted back jeep strafed countryside flee subjected terror degradation citizen nation abetted senseless evil act turn victimized die homeless already happening pity remorse devoid conscience genocidal racist action doubtful cause served conceal true motive atrocity shielded criticism campaign bereft merit invocation occupier caught conflagration never god always cremation cult pardon presence land belong long ago discarded pretense brazen theft real estate outcome divinely ordained pledge plan contrived british approved un requiring palestinian relocate home livelihood established countless generation tantamount slow death sentence mean earning living terminated even fund make relocation possible would encountered resentment overt hostility violence effort drive back would able recover ruin go ye city smite let eye spare neither ye pity slay utterly old young maid little child woman ezekiel oh go smitespare slay man woman infant suckling samuel oh rejoice thou whole palestine rod smote thee broken serpent root shall come forth cockatrice fruit shall fiery flying serpent isaiah oh thou shall consume peoplethine eye shall pity upon deuteronomy oh,0,0,NBC News,USA
@normanmhaddix777,,0,0,NBC News,USA
@malikkarmi2224,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 48 MINUTES 45 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,9,7,NBC News,USA
@danielomingomingsr9203,free israel,14,1,NBC News,USA
@ntme9,groan call hummus surrender,19,13,NBC News,USA
@honeyrose7663,blaming israel put blame belongs fakistinians,18,4,NBC News,USA
@akincrow3910,free trump,8,4,NBC News,USA
@michaelsiengo1,killing religion sad,3,0,NBC News,USA
@talksmoke1190,muslim cared palestinian would call evacuation muslim country,20,8,NBC News,USA
@samitojalbuena3283,credibility,16,1,NBC News,USA
@dani-ks9cg,egypt encouraging humanitarian chaos gaza locking groan war zone even built huge concrete barricade prevent groan crossing border international law boycott egypt open rajah border stop madness,0,0,NBC News,USA
@user-cu9pi4sf4c,river sea israel groan free hamas,22,3,NBC News,USA
@mohamedsazali3668,disband un failure,17,1,NBC News,USA
@mohamedsazali3668,removed veto power un misused veto power,0,0,NBC News,USA
@jgustafson14,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 48 MINUTES 40 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,4,2,NBC News,USA
@Blackman19498,yeah dont say nothing college campusyou accused antijewish acknowledged suffering done jewish government complicit medium world,1,0,NBC News,USA
@xyz-uw3ps,muslim love conquest commanded quan,1,0,NBC News,USA
@stephandevere2812,muslim really love muslim instead asking ceasefire un ever thought asking egypt dont open rajah border palestinian seek refuge way israel destroy hamas casualty right,2,0,NBC News,USA
@Independence4545,zionist wanted seize land region africa also wanted become zionist place although end failed palestine iong wanted lndependence rejected jewish immigrant palestinian muslimchristian association rejected jewish immigrant whenever continue group fighting full palestinian independence hundred thousand christian expected thousand year palestine,0,0,NBC News,USA
@nancymarie7749,absolutely,0,0,NBC News,USA
@Independence4545,zionist wanted seize land region africa also wanted become zionist place although end failed palestine iong wanted lndependence rejected jewish immigrant palestinian muslimchristian association rejected jewish immigrant whenever continue group fighting full palestinian independence hundred thousand christian expected thousand year palestine,1,0,NBC News,USA
@fernandoquintana3675,free hamas israel,1,0,NBC News,USA
@JamesWilliams-gp6ek,neither le fact,1,0,NBC News,USA
@Blackman19498,jew n't good ethiopian jew christian n't hot black christian africa latin america america place word whats point male sign,1,0,NBC News,USA
@GoalWalker,palestinian christian jew shared region kick one n't bad removing jew country egypt problem hamas insurgency region attack israel shinai peninsula would give israel excuse attack egypt egypt president el si clear firm infrastructure shinai peninsula already strained approve people infrastructure strained also jordan already one largest number refugee per caput worldwide adding two million would severely cripple strained infrastructure better question n't israel allow palestinian territory become citizen vote allow indoctrinated society pas palestinian country embrace apart prostate solution,0,0,NBC News,USA
@sbeast64,many muslim country absolutely failed palestinian people dint much better rohingya uyour muslim either,4,0,NBC News,USA
@fernandoquintana3675,palestinian stay land,2,0,NBC News,USA
@talksmoke1190,someone think voice arbiter humanity,0,0,NBC News,USA
@stephandevere2812,muslim really love muslim instead asking ceasefire un ever thought asking egypt dont open rajah border palestinian seek refuge way israel destroy hamas casualty right,6,0,NBC News,USA
@Blackman19498,king said injustice anywhere injustice everywhere would human understand statement,3,0,NBC News,USA
@jgustafson14,israel control border clearly dont know much topic opinion,0,0,NBC News,USA
@ahm-jq,jesus return captured handed roman take land power authority united state hijacked cabal owns control money medium powerful extremist lobby support state israel hundred billion spent parasitic racist state spent ten thousand homeless people drug victim veteran pay loan people country world view u hypocrite raise false slogan condoning crime rogue state israel u veto lifted forty time resolution issued un council criticizing israel strange israel spying u revealed twice journalist child woman hospital cutting water electricity mosque church killing bombing bombing destruction lying deception treachery practice despicable state practicing year international body human right organization issued statement report documenting practice ugly racist child born illegitimate uk placed middle east inflated valour declaration share language religion culture bear resemblance indigenous people country around u defending spending hysterically insanely become monster world hate without taxpayer money corporation israel disappear justice peace return large part world happy first jesus,0,0,NBC News,USA
@firehazard4065,senatorjoshhawley lost,0,0,NBC News,USA
@Fans-senator-josh-hawley,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 48 MINUTES 29 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@firehazard4065,,0,0,NBC News,USA
@ahm-jq,jesus return captured handed roman take land power authority united state hijacked cabal owns control money medium powerful extremist lobby support state israel hundred billion spent parasitic racist state spent ten thousand homeless people drug victim veteran pay loan people country world view u hypocrite raise false slogan condoning crime rogue state israel u veto lifted forty time resolution issued un council criticizing israel strange israel spying u revealed twice journalist child woman hospital cutting water electricity mosque church killing bombing bombing destruction lying deception treachery practice despicable state practicing year international body human right organization issued statement report documenting practice ugly racist child born illegitimate uk placed middle east inflated valour declaration share language religion culture bear resemblance indigenous people country around u defending spending hysterically insanely become monster world hate without taxpayer money corporation israel disappear justice peace return large part world happy first jesus,0,0,NBC News,USA
@mrmelmba,wellfunded gang pursuing powerboat lack shelterdrove inhabitant home seized property come fine home local resident could dream owning machine gun mounted back jeep strafed countryside flee subjected terror degradation citizen nation abetted senseless evil act turn victimized die homeless already happening pity remorse devoid conscience genocidal racist action doubtful cause served conceal true motive atrocity shielded criticism campaign bereft merit invocation occupier caught conflagration never god always cremation cult pardon presence land belong long ago discarded pretense brazen theft real estate outcome divinely ordained pledge plan contrived british approved un requiring palestinian relocate home livelihood established countless generation tantamount slow death sentence mean earning living terminated even fund make relocation possible would encountered resentment overt hostility violence effort drive back would able recover ruin go ye city smite let eye spare neither ye pity slay utterly old young maid little child woman ezekiel oh go smitespare slay man woman infant suckling samuel oh rejoice thou whole palestine rod smote thee broken serpent root shall come forth cockatrice fruit shall fiery flying serpent isaiah oh thou shall consume peoplethine eye shall pity upon deuteronomy oh,0,0,NBC News,USA
@dani-ks9cg,egypt responsible letting groan cross border,0,0,NBC News,USA
@happytimeharry363,israel power backed u,4,0,NBC News,USA
@123mikey1000,well least israel provides technology medicine around world hamas provided oh wait nothing poverty pain destruction thats,2,0,NBC News,USA
@fmsstudio6316,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 48 MINUTES 23 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@fmsstudio6316,point exactly topic saying essentially hey country muslim take furniture million people dont move another country week two cause israel decides time go wild would destabilize country without adequate housing resource plus many palestinian went lebanon made refugee invaded lebanon remove plot plot left killed civilian bombing greenlit spatial sara massacre killed plot already left see even left arent safe,0,0,NBC News,USA
@stephandevere2812,whats point going topic,0,0,NBC News,USA
@fmsstudio6316,israel strong stop asking welfare billion aid usa,0,0,NBC News,USA
@fmsstudio6316,palestinian muslim yes around pa christian rajah border crossing bombed israel said need keep hamas strong divide knew attack year advance nothing,0,0,NBC News,USA
@stephandevere2812,muslim really love muslim instead asking ceasefire un ever thought asking egypt dont open rajah border palestinian seek refuge way israel destroy hamas casualty right,2,0,NBC News,USA
@fmsstudio6316,idf dead wounded ground invasion hamas leadership intact idf suffering severe eye injury dead since oct go myth idf lose ten thousand way maimed injured thats dont fight war north point state serious existential peril,0,0,NBC News,USA
@adamchan881,agree love people call quite fight war cant win million year got nothing gain ten thousand life lost,1,0,NBC News,USA
@fmsstudio6316,hummus best pita bread,4,0,NBC News,USA
@fmsstudio6316,yes carnage funded america sadly,0,0,NBC News,USA
@adamchan881,know nothing free come usa lol,0,0,NBC News,USA
@ahm-jq,jesus return captured handed roman take land power authority united state hijacked cabal owns control money medium powerful extremist lobby support state israel hundred billion spent parasitic racist state spent ten thousand homeless people drug victim veteran pay loan people country world view u hypocrite raise false slogan condoning crime rogue state israel u veto lifted forty time resolution issued un council criticizing israel strange israel spying u revealed twice journalist child woman hospital cutting water electricity mosque church killing bombing bombing destruction lying deception treachery practice despicable state practicing year international body human right organization issued statement report documenting practice ugly racist child born illegitimate uk placed middle east inflated valour declaration share language religion culture bear resemblance indigenous people country around u defending spending hysterically insanely become monster world hate without taxpayer money corporation israel disappear justice peace return large part world happy first jesus,0,0,NBC News,USA
@jgustafson14,israel free flooded money weapon america,0,0,NBC News,USA
@trioken8009,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 48 MINUTES 18 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@fmsstudio6316,whats ur point want kenya want haiti,1,0,NBC News,USA
@Quaquadaqu,never palestine,1,0,NBC News,USA
@fmsstudio6316,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 48 MINUTES 16 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,0,0,NBC News,USA
@dani-ks9cg,MYMEMORY WARNING : YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY . NEXT AVAILABLE IN 10 HOURS 48 MINUTES 14 SECONDS VISIT HTTPS : //MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,1,0,NBC News,USA
@fmsstudio6316,idf died wounded hamas leadership fully intact commander said waiting come fight seeing painful tragic israel reporting severe eye injury shrapnel idf getting smashed wanted soldier street cop going badly,1,0,NBC News,USA
@turbojaxx1641,palestine free congrats freed preemptively ensuring never country named palestine,3,0,NBC News,USA
